STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR61,"Antalya, Isparta, Burdur",2022,,8.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR61,"Antalya, Isparta, Burdur",2023,,10.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR62,"Adana, Mersin",2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR62,"Adana, Mersin",2022,,1.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR62,"Adana, Mersin",2023,,1.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR63,"Hatay, Kahramanmaraş, Osmaniye",2021,,4.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR63,"Hatay, Kahramanmaraş, Osmaniye",2022,,6.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR63,"Hatay, Kahramanmaraş, Osmaniye",2023,,6.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2021,,28.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2022,,25.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2023,,28.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR72,"Kayseri, Sivas, Yozgat",2021,,47.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR72,"Kayseri, Sivas, Yozgat",2022,,50.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR72,"Kayseri, Sivas, Yozgat",2023,,54.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR81,"Zonguldak, Karabük, Bartın",2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR81,"Zonguldak, Karabük, Bartın",2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR81,"Zonguldak, Karabük, Bartın",2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR82,"Kastamonu, Çankırı, Sinop",2021,,4.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR82,"Kastamonu, Çankırı, Sinop",2022,,4.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR82,"Kastamonu, Çankırı, Sinop",2023,,6.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR83,"Samsun, Tokat, Çorum, Amasya",2021,,19.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR83,"Samsun, Tokat, Çorum, Amasya",2022,,19.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR83,"Samsun, Tokat, Çorum, Amasya",2023,,27.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2022,,1.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2023,,1.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRA1,"Erzurum, Erzincan, Bayburt",2021,,8.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRA1,"Erzurum, Erzincan, Bayburt",2022,,9.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRA1,"Erzurum, Erzincan, Bayburt",2023,,9.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRA2,"Ağrı, Kars, Iğdır, Ardahan",2021,,5.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRA2,"Ağrı, Kars, Iğdır, Ardahan",2022,,5.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRA2,"Ağrı, Kars, Iğdır, Ardahan",2023,,8.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2021,,5.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2022,,6.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2023,,6.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRB2,"Van, Muş, Bitlis, Hakkari",2021,,10.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRB2,"Van, Muş, Bitlis, Hakkari",2022,,14.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRB2,"Van, Muş, Bitlis, Hakkari",2023,,21.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC1,"Gaziantep, Adıyaman, Kilis",2021,,2.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC1,"Gaziantep, Adıyaman, Kilis",2022,,2.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC1,"Gaziantep, Adıyaman, Kilis",2023,,3.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC2,"Şanlıurfa, Diyarbakır",2021,,2.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC2,"Şanlıurfa, Diyarbakır",2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC2,"Şanlıurfa, Diyarbakır",2023,,2.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC3,"Mardin, Batman, Şırnak, Siirt",2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC3,"Mardin, Batman, Şırnak, Siirt",2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),AR,Area (cultivation/harvested/production) (1000 ha),TRC3,"Mardin, Batman, Şırnak, Siirt",2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL01,Veri,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL01,Veri,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL01,Veri,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL02,Qender,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL02,Qender,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL02,Qender,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL03,Jug,2021,,0.80,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL03,Jug,2022,,0.70,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AL03,Jug,2023,,0.60,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT11,Burgenland,2021,,2.39,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT11,Burgenland,2022,,1.94,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT11,Burgenland,2023,,2.26,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT12,Niederösterreich,2021,,26.91,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT12,Niederösterreich,2022,,24.33,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT12,Niederösterreich,2023,,24.82,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT13,Wien,2021,,0.10,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT13,Wien,2022,,0.11,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT13,Wien,2023,,0.12,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT21,Kärnten,2021,,0.02,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT21,Kärnten,2022,,0.02,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT21,Kärnten,2023,,0.02,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT22,Steiermark,2021,,0.32,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT22,Steiermark,2022,,0.29,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT22,Steiermark,2023,,0.35,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT31,Oberösterreich,2021,,8.12,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT31,Oberösterreich,2022,,7.29,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT31,Oberösterreich,2023,,8.11,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT32,Salzburg,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT32,Salzburg,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT32,Salzburg,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT33,Tirol,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT33,Tirol,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT33,Tirol,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT34,Vorarlberg,2021,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT34,Vorarlberg,2022,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),AT34,Vorarlberg,2023,,0.00,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2021,,0.16,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2022,,0.14,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2023,,0.13,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE21,Prov. Antwerpen,2021,,0.51,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE21,Prov. Antwerpen,2022,,0.52,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE21,Prov. Antwerpen,2023,,0.57,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE22,Prov. Limburg (BE),2021,,3.93,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE22,Prov. Limburg (BE),2022,,3.84,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE22,Prov. Limburg (BE),2023,,4.30,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE23,Prov. Oost-Vlaanderen,2021,,3.01,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE23,Prov. Oost-Vlaanderen,2022,,2.97,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE23,Prov. Oost-Vlaanderen,2023,,2.92,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE24,Prov. Vlaams-Brabant,2021,,4.28,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE24,Prov. Vlaams-Brabant,2022,,4.16,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE24,Prov. Vlaams-Brabant,2023,,4.43,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE25,Prov. West-Vlaanderen,2021,,6.75,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE25,Prov. West-Vlaanderen,2022,,6.23,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE25,Prov. West-Vlaanderen,2023,,6.28,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE31,Prov. Brabant wallon,2021,,6.55,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE31,Prov. Brabant wallon,2022,,6.28,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE31,Prov. Brabant wallon,2023,,6.76,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE32,Prov. Hainaut,2021,,16.16,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE32,Prov. Hainaut,2022,,15.32,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE32,Prov. Hainaut,2023,,16.05,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE33,Prov. Liège,2021,,6.72,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE33,Prov. Liège,2022,,6.65,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE33,Prov. Liège,2023,,7.12,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE34,Prov. Luxembourg (BE),2021,,0.06,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE34,Prov. Luxembourg (BE),2022,,0.07,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE34,Prov. Luxembourg (BE),2023,,0.09,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE35,Prov. Namur,2021,,7.05,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE35,Prov. Namur,2022,,7.08,,,,,
dataflow,ESTAT:APRO_CPSHR(1.0),Crop production in EU standard humidity by NUTS 2 region,A,Annual,R2000,Sugar beet (excluding seed),MA,Main area (1000 ha),BE35,Prov. Namur,2023,,7.41,,,,,
